timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,user_agent,url,is_internal_traffic,label,attack_type
10/6/2025 5:04,136.75.206.115,17.65.54.82,8465,80,TCP,14474,55287,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,FALSE,0,benign
10/6/2025 5:07,165.105.226.179,100.124.230.201,7466,3306,TCP,5771,23061,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,FALSE,0,benign
10/6/2025 5:21,89.207.101.226,8.93.247.222,12826,22,TCP,5998,3734,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://api.service.io/wp-login.php?id=348494,FALSE,0,benign
10/6/2025 5:22,78.43.18.138,230.181.46.195,14355,3306,UDP,67898,109217,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/admin?id=484387,TRUE,0,benign
10/6/2025 5:25,86.199.64.134,146.79.57.74,42967,3306,TCP,1318,4228,zgrab/0.x,https://app.company.in/owa/auth/logon.aspx?id=40131,FALSE,0,benign
10/6/2025 5:58,254.145.109.24,251.87.158.22,80,443,TCP,19357,54686,python-urllib/3.9,https://internal.bank.local/?id=826415,FALSE,0,benign
10/6/2025 6:07,131.159.174.194,58.242.52.123,5101,1433,TCP,13126,28080,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,FALSE,0,benign
10/6/2025 6:10,163.81.11.8,62.1.218.177,61626,25,UDP,57446,51722,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://portal.example.org/dashboard?id=377868,FALSE,0,benign
10/6/2025 6:13,228.132.123.214,50.18.190.136,10120,1433,TCP,2252,9082,python-requests/2.31.0,https://app.company.in/phpmyadmin?id=153024,FALSE,0,benign
10/6/2025 6:18,199.155.216.253,56.17.208.144,15179,1433,TCP,22470,41377,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/shell?id=953695,FALSE,0,benign
10/6/2025 6:27,130.56.30.216,67.104.217.200,57096,445,TCP,38130,113920,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/owa/auth/logon.aspx?id=379385,FALSE,0,benign
10/6/2025 6:28,96.132.181.32,239.63.216.114,36780,25,TCP,1045,674,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/backup.sql?id=773232,FALSE,0,benign
10/6/2025 6:44,13.63.229.77,42.101.202.109,29647,1433,TCP,3948,8446,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/admin?id=897905,FALSE,0,benign
10/6/2025 7:00,147.2.232.87,87.211.23.240,3389,3389,TCP,19017,64774,python-urllib/3.9,,FALSE,1,brute-force
10/6/2025 7:03,252.120.119.90,34.101.0.149,56913,30003,TCP,50143,73847,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,TRUE,0,benign
10/6/2025 7:04,77.145.71.183,255.179.182.115,1433,3306,TCP,29495,56902,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,FALSE,0,benign
10/6/2025 7:06,97.126.53.84,201.124.167.75,36095,3389,TCP,53999,109098,python-urllib/3.9,https://webmail.corp/dashboard?id=563635,FALSE,0,benign
10/6/2025 7:08,133.98.184.117,26.1.163.242,15728,21,TCP,3916,5007,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/.env?id=553675,FALSE,0,benign
10/6/2025 7:09,26.75.217.213,191.226.246.231,18052,22,TCP,1733,6185,zgrab/0.x,https://api.service.io/admin?id=303198,FALSE,1,xss
10/6/2025 7:39,106.41.47.16,169.66.181.251,64374,21,UDP,25215,19839,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://app.company.in/manager/html?id=467250,FALSE,0,benign
10/6/2025 8:13,109.66.243.55,4.150.20.46,51389,80,TCP,3081,7147,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/dashboard?id=441558,FALSE,0,benign
10/6/2025 8:18,115.39.189.174,181.82.114.209,41422,22,UDP,5516,21102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/login?id=884883,TRUE,0,benign
10/6/2025 9:07,135.206.202.224,139.163.166.136,3389,3389,UDP,97894,179695,curl/8.4.0,,FALSE,1,brute-force
10/6/2025 9:10,68.255.216.113,115.77.108.88,45716,443,TCP,29808,7192,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://api.service.io/api/v1/users?id=845244,FALSE,0,benign
10/6/2025 9:38,177.250.213.211,125.149.184.201,47820,53,TCP,8874,37140,python-requests/2.31.0,https://api.service.io/phpmyadmin?id=129128,FALSE,0,benign
10/6/2025 10:16,42.73.65.125,121.76.23.135,33793,21,TCP,7209,12652,python-urllib/3.9,,FALSE,0,benign
10/6/2025 10:17,183.234.66.248,6.78.147.241,45920,3389,TCP,59484,172112,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,FALSE,0,benign
10/6/2025 10:18,181.60.108.117,30.8.146.22,4479,21,TCP,30919,68121,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,FALSE,0,benign
10/6/2025 10:20,122.16.80.242,95.30.239.189,61659,53,TCP,3154,6295,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/shell?id=729365,FALSE,0,benign
10/6/2025 10:32,144.189.60.155,244.155.125.30,45751,80,TCP,976,3375,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://internal.bank.local/phpmyadmin?id=596063,FALSE,0,benign
10/6/2025 10:34,219.209.56.31,104.194.7.134,40466,3389,TCP,447254,157154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,FALSE,0,benign
10/6/2025 10:45,95.148.20.134,99.248.132.141,12798,21,TCP,3115,573,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/.env?id=428463,TRUE,0,benign
10/6/2025 10:46,40.60.190.79,141.45.118.243,38318,22,UDP,51241,173623,python-urllib/3.9,,TRUE,0,benign
10/6/2025 10:52,254.191.155.76,163.187.195.249,48763,1433,TCP,246991,403583,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,FALSE,0,benign
10/6/2025 10:53,125.14.73.37,112.45.118.166,24955,445,ICMP,27893,48319,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/config.php?id=750224,FALSE,0,benign
10/6/2025 10:58,201.215.24.240,73.8.141.113,7833,445,TCP,8427,23763,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://portal.example.org/api/v1/users?id=583174,FALSE,0,benign
10/6/2025 11:31,229.156.145.56,170.182.23.11,1057,53,UDP,2249,9121,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://webmail.corp/wp-login.php?id=49632,FALSE,0,benign
10/6/2025 11:53,47.250.1.32,80.127.35.215,25769,3306,TCP,2199,398,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://internal.bank.local/?id=257034,TRUE,0,benign
10/6/2025 12:17,141.178.34.223,77.14.52.61,22797,80,TCP,40243,30267,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/manager/html?id=34750,TRUE,0,benign
10/6/2025 12:32,12.213.246.147,161.244.11.104,53,1433,TCP,224484,913625,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/test.php?id=695765,FALSE,0,benign
10/6/2025 12:33,80.231.172.201,224.19.196.80,31064,3306,TCP,11699,17506,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://webmail.corp/backup.sql?id=416926,FALSE,0,benign
10/6/2025 13:12,97.243.67.196,156.157.123.86,28915,3306,UDP,9052,31676,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/shell?id=571870,FALSE,0,benign
10/6/2025 13:39,36.235.230.171,112.178.20.236,36856,3389,TCP,67236,50248,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/login?id=493165,FALSE,0,benign
10/6/2025 13:53,115.76.166.23,174.115.201.55,4682,3389,UDP,7350,11639,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,FALSE,0,benign
10/6/2025 14:16,205.209.198.60,144.111.206.75,12092,80,TCP,34172,113864,curl/8.4.0,,FALSE,0,benign
10/6/2025 14:16,231.202.173.139,125.71.84.78,2033,1433,TCP,23550,10623,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/manager/html?id=178402,FALSE,0,benign
10/6/2025 14:32,12.226.142.166,93.166.49.125,51288,3389,UDP,11439,15430,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,FALSE,0,benign
10/6/2025 14:55,23.84.12.147,10.113.120.90,443,443,TCP,21485,41391,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,FALSE,1,credential-stuffing
10/6/2025 14:58,162.158.63.165,17.151.94.67,53199,3306,TCP,369920,952477,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/api/v1/users?id=520081,FALSE,0,benign
10/6/2025 15:10,144.43.98.245,70.208.205.180,443,1433,UDP,57945,193407,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://app.company.in/.env?id=965243,FALSE,0,benign
10/6/2025 15:34,159.27.96.193,64.18.20.187,13719,25,UDP,126500,311935,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/admin?id=304688,FALSE,0,benign
10/6/2025 15:50,122.9.61.169,220.207.133.139,31330,3389,ICMP,5064,19406,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/owa/auth/logon.aspx?id=671796,TRUE,0,benign
10/6/2025 16:16,240.92.9.71,152.9.139.180,54511,445,UDP,127197,286930,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/login?id=223896,FALSE,0,benign
10/6/2025 16:31,202.105.125.213,250.213.253.162,48716,53,TCP,61232,244135,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/api/v1/users?id=131262,FALSE,0,benign
10/6/2025 16:37,181.227.43.207,43.161.53.78,58129,80,UDP,1999,2579,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/test.php?id=112575,FALSE,0,benign
10/6/2025 16:39,137.164.205.151,3.192.56.190,1433,3306,TCP,52243,82237,sqlmap/1.8,https://app.company.in/manager/html?id=317006,FALSE,0,benign
10/6/2025 16:51,12.251.11.88,113.26.229.54,53,445,ICMP,9689,28789,zgrab/0.x,,FALSE,0,benign
10/6/2025 17:11,112.92.212.7,19.254.7.244,60674,25,TCP,1856,2347,python-urllib/3.9,https://api.service.io/phpmyadmin?id=271178,FALSE,0,benign
10/6/2025 17:51,221.162.195.66,152.59.203.249,80,22,TCP,27109,103761,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,FALSE,0,benign
10/6/2025 18:08,24.58.50.139,105.52.114.229,17822,21,TCP,52180,65824,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/test.php?id=296724,FALSE,0,benign
10/6/2025 18:18,44.146.73.47,5.117.150.98,25,445,TCP,28073,109803,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,FALSE,0,benign
10/6/2025 18:46,66.45.78.79,100.104.196.221,15384,443,TCP,18497,6226,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/manager/html?id=821139,TRUE,0,benign
10/6/2025 18:58,244.208.86.16,38.73.138.176,45089,445,UDP,12978,9009,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,TRUE,0,benign
10/6/2025 19:17,158.166.92.7,74.221.94.245,39847,21,UDP,1140002,2823381,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,TRUE,0,benign
10/6/2025 19:33,183.29.152.100,238.209.197.40,27041,53,TCP,3320,12687,zgrab/0.x,https://internal.bank.local/config.php?id=555240,FALSE,0,benign
10/6/2025 19:36,26.163.72.106,32.186.251.169,56288,445,TCP,89025,365107,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,TRUE,0,benign
10/6/2025 19:45,229.165.132.97,40.178.112.108,46433,52881,TCP,22576,41232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/?id=557693,FALSE,0,benign
10/6/2025 19:53,242.61.26.52,28.65.225.104,46143,443,TCP,5613,20299,curl/8.4.0,,FALSE,0,benign
10/6/2025 19:55,62.121.252.131,152.231.202.45,25,80,TCP,20385,72548,python-requests/2.31.0,https://app.company.in/?id=281838,FALSE,0,benign
10/6/2025 20:03,193.197.58.69,198.82.181.238,44033,25,UDP,2371,1723,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,FALSE,0,benign
10/6/2025 20:20,16.162.237.142,128.158.250.72,46349,3306,TCP,8494,3205,curl/8.4.0,https://internal.bank.local/manager/html?id=797740,FALSE,0,benign
10/6/2025 20:24,105.33.247.8,94.19.30.162,3389,3389,TCP,20432,17304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,FALSE,0,benign
10/6/2025 20:51,105.119.9.69,145.231.61.120,13907,3306,TCP,1841,2073,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/shell?id=870068,FALSE,0,benign
10/6/2025 20:54,142.51.126.196,232.118.112.23,61003,22,TCP,49523,112953,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/login?id=596005,FALSE,0,benign
10/6/2025 21:05,143.64.155.146,103.28.214.181,59813,53,TCP,4712,9841,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/api/v1/users?id=414622,TRUE,0,benign
10/6/2025 21:14,105.228.42.217,239.217.18.229,13088,21,TCP,2158,5381,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/owa/auth/logon.aspx?id=880443,FALSE,0,benign
10/6/2025 21:26,163.104.72.96,72.88.195.241,41044,443,TCP,3910,3520,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/backup.sql?id=30951,FALSE,0,benign
10/6/2025 21:44,139.86.125.138,242.42.135.214,3108,22,TCP,716065,1327953,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/admin?id=378606,FALSE,0,benign
10/6/2025 22:02,244.216.231.11,156.32.80.99,34771,21,UDP,929,1977,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,TRUE,0,benign
10/6/2025 22:02,1.237.148.168,8.78.233.235,23306,445,TCP,44258,82253,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/manager/html?id=589886,TRUE,0,benign
10/6/2025 22:05,249.85.0.16,218.135.134.197,41445,1433,TCP,6616,1056,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/shell?id=283021,FALSE,0,benign
10/6/2025 22:06,239.246.139.154,27.189.94.111,20300,53,TCP,12579,39701,Mozilla/5.0 (compatible; sqlmap/1.7),,FALSE,1,command-injection
10/6/2025 23:06,65.194.179.216,67.145.176.175,6821,1433,UDP,57889,101405,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/api/v1/users?id=173914,FALSE,0,benign
10/6/2025 23:15,162.108.144.12,169.73.212.190,21,53,TCP,53514,15404,curl/8.4.0,https://internal.bank.local/login?id=884761,FALSE,0,benign
10/6/2025 23:37,42.35.153.23,153.146.188.66,54653,445,UDP,7412,28033,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,FALSE,0,benign
10/6/2025 23:41,102.62.71.186,160.8.31.199,52856,53,TCP,2508,6659,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,TRUE,0,benign
10/6/2025 23:54,143.143.221.54,187.237.22.66,43433,80,TCP,59600,153868,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/phpmyadmin?id=743221,FALSE,0,benign
10/7/2025 0:10,157.162.175.163,153.248.219.35,1845,21,TCP,53305,116033,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/dashboard?id=463051,FALSE,0,benign
10/7/2025 0:29,67.231.139.63,241.168.134.19,55644,53,TCP,13961,37444,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,TRUE,0,benign
10/7/2025 0:32,170.164.174.54,64.200.166.189,25,80,TCP,44672,148328,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/test.php?id=490010,FALSE,0,benign
10/7/2025 0:45,118.168.8.234,43.159.88.210,36935,3306,TCP,10793,16783,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,FALSE,0,benign
10/7/2025 1:05,178.68.1.156,106.30.217.197,6828,3306,UDP,5864,1757,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://internal.bank.local/test.php?id=819787,TRUE,0,benign
10/7/2025 1:07,122.2.4.173,206.248.144.169,445,53,UDP,22166,26281,python-urllib/3.9,https://app.company.in/admin?id=978603,FALSE,0,benign
10/7/2025 1:07,45.211.250.196,174.61.159.112,2410,3306,TCP,50536,113299,curl/8.4.0,https://portal.example.org/test.php?id=49543,FALSE,0,benign
10/7/2025 1:25,101.41.39.138,67.138.1.204,29917,25,TCP,36127,98683,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/manager/html?id=830917,FALSE,0,benign
10/7/2025 1:47,8.227.63.91,44.222.63.49,3306,80,TCP,49744,46202,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/api/v1/users?id=446267,FALSE,0,benign
10/7/2025 2:21,249.192.183.100,91.97.144.40,42303,443,TCP,6522,16826,curl/8.4.0,https://internal.bank.local/admin?id=237632,FALSE,0,benign
10/7/2025 2:28,46.4.63.119,84.180.174.99,16647,1433,TCP,276788,288828,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/login?id=273924,FALSE,0,benign
10/7/2025 3:02,95.98.227.3,23.101.73.210,37615,80,UDP,12736,10426,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,FALSE,0,benign
10/7/2025 3:18,57.10.143.175,242.220.78.213,32189,22,UDP,18210,69400,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/config.php?id=916689,FALSE,0,benign
10/7/2025 3:21,236.183.98.24,23.106.130.241,14088,53,TCP,2670,660,zgrab/0.x,https://webmail.corp/owa/auth/logon.aspx?id=602416,FALSE,1,sql-injection
10/7/2025 3:25,209.155.113.60,32.184.176.19,38143,25,UDP,16152,41676,python-urllib/3.9,https://api.service.io/?id=867274,FALSE,0,benign
10/7/2025 3:34,251.252.185.10,216.4.180.70,14671,3306,TCP,51615,52053,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/?id=370689,FALSE,0,benign
10/7/2025 3:35,72.252.107.2,34.144.58.136,16213,3389,TCP,74609,217996,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/backup.sql?id=162536,TRUE,0,benign
10/7/2025 3:35,51.202.56.223,37.246.173.2,12212,25,TCP,268097,890050,python-urllib/3.9,https://webmail.corp/login?id=790459,FALSE,0,benign
10/7/2025 4:01,72.252.87.142,95.205.31.131,63768,53,TCP,50633,106712,python-urllib/3.9,https://app.company.in/?id=614195,FALSE,0,benign
10/7/2025 4:06,50.89.33.151,232.140.88.179,53,21,TCP,34305,17970,curl/8.4.0,https://webmail.corp/test.php?id=721270,FALSE,0,benign
10/7/2025 4:34,33.33.65.67,4.224.80.121,20499,3389,TCP,10785,9398,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,FALSE,0,benign
10/7/2025 4:38,239.116.140.50,19.77.200.49,63533,443,TCP,7640,10680,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://webmail.corp/manager/html?id=409750,FALSE,0,benign
10/7/2025 4:45,218.11.129.175,214.197.56.60,2444,80,TCP,104026,269148,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/api/v1/users?id=902370,TRUE,0,benign
